Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Year,Month_Number,Month,Year_Month,Profit_Margin_Percent
ORD-02892,2024-05-09,CUST-0886,Consumer,Alberta,Electronics,Headphones,5,1091.13,0.15,4637.3,2796.93,1840.38,2024,5,May,2024-05,39.68645548055981
ORD-02893,2024-12-16,CUST-0427,Consumer,Alberta,Furniture,Lamp,1,174.58,0.15,148.39,109.83,38.57,2024,12,Dec,2024-12,25.992317541613318
ORD-02894,2024-07-26,CUST-0475,Small Business,Alberta,Clothing,Jeans,3,245.88,0.0,737.64,473.18,264.46,2024,7,Jul,2024-07,35.852177213817036
ORD-02895,2023-03-11,CUST-0148,Consumer,Alberta,Furniture,Lamp,4,475.71,0.0,1902.84,1277.75,625.09,2023,3,Mar,2023-03,32.85037102436358
ORD-02896,2024-09-09,CUST-0287,Small Business,Alberta,Furniture,Desk,4,875.69,0.15,2977.35,2176.84,800.51,2024,9,Sep,2024-09,26.886660956891195
ORD-02897,2024-01-14,CUST-0062,Consumer,Quebec,Electronics,Headphones,2,1131.13,0.0,2262.26,1840.32,421.94,2024,1,Jan,2024-01,18.651260244180595
ORD-02898,2024-02-16,CUST-0020,Consumer,British Columbia,Furniture,Bookshelf,3,290.93,0.0,872.79,659.78,213.01,2024,2,Feb,2024-02,24.40564167783774
ORD-02899,2024-01-22,CUST-0303,Corporate,Manitoba,Office Supplies,Folders,5,118.92,0.0,594.6,373.18,221.42,2024,1,Jan,2024-01,37.238479650185
ORD-02900,2025-06-01,CUST-0829,Small Business,British Columbia,Office Supplies,Printer Paper,5,47.93,0.05,227.67,184.52,43.14,2025,6,Jun,2025-06,18.94847806035051
ORD-02901,2025-05-12,CUST-0678,Consumer,British Columbia,Clothing,Sweater,5,186.96,0.15,794.58,551.3,243.28,2025,5,May,2025-05,30.617433109315613
ORD-02902,2025-06-17,CUST-0191,Consumer,British Columbia,Clothing,Jeans,1,248.38,0.05,235.96,135.6,100.36,2025,6,Jun,2025-06,42.532632649601624
ORD-02903,2025-04-21,CUST-0691,Small Business,British Columbia,Clothing,Sweater,4,195.96,0.0,783.84,472.71,311.13,2025,4,Apr,2025-04,39.69304960195958
ORD-02904,2024-02-21,CUST-0175,Corporate,British Columbia,Electronics,Headphones,3,515.43,0.0,1546.29,947.63,598.66,2024,2,Feb,2024-02,38.71589417250322
ORD-02905,2023-04-27,CUST-0637,Small Business,Ontario,Electronics,Mouse,3,49.64,0.1,134.03,104.56,29.47,2023,4,Apr,2023-04,21.987614713123925
ORD-02906,2025-03-06,CUST-0876,Consumer,Quebec,Office Supplies,Printer Paper,4,75.21,0.0,300.84,226.36,74.48,2025,3,Mar,2025-03,24.75734609759341
ORD-02907,2024-02-01,CUST-0168,Consumer,British Columbia,Office Supplies,Printer Paper,2,25.25,0.2,40.4,24.76,15.64,2024,2,Feb,2024-02,38.71287128712871
ORD-02908,2025-01-13,CUST-0678,Consumer,Quebec,Electronics,Monitor,4,1099.72,0.05,4178.94,3231.01,947.92,2025,1,Jan,2025-01,22.68326417704011
ORD-02909,2023-08-07,CUST-0107,Corporate,Ontario,Furniture,Desk,5,224.64,0.1,1010.88,751.26,259.62,2023,8,Aug,2023-08,25.682573599240264
ORD-02910,2024-04-18,CUST-0185,Small Business,Ontario,Clothing,T-Shirt,4,134.38,0.05,510.64,376.75,133.9,2024,4,Apr,2024-04,26.221995926680247
ORD-02911,2025-07-19,CUST-0091,Small Business,Manitoba,Clothing,T-Shirt,4,240.48,0.0,961.92,769.53,192.39,2025,7,Jul,2025-07,20.00062375249501
ORD-02912,2023-12-27,CUST-0240,Corporate,Alberta,Furniture,Lamp,4,650.67,0.0,2602.68,1878.98,723.7,2023,12,Dec,2023-12,27.80595386294128
ORD-02913,2025-09-20,CUST-0256,Consumer,British Columbia,Electronics,Headphones,3,1598.55,0.15,4076.3,2612.14,1464.17,2025,9,Sep,2025-09,35.919093295390425
ORD-02914,2024-10-23,CUST-0477,Consumer,Quebec,Electronics,Mouse,4,1665.57,0.0,6662.28,4553.78,2108.5,2024,10,Oct,2024-10,31.648324597585216
ORD-02915,2024-02-05,CUST-0363,Consumer,Ontario,Electronics,Monitor,1,570.61,0.0,570.61,343.82,226.79,2024,2,Feb,2024-02,39.745184977480235
ORD-02916,2024-04-19,CUST-0178,Consumer,Alberta,Furniture,Desk,2,694.77,0.1,1250.59,796.61,453.97,2024,4,Apr,2024-04,36.30046617996307
ORD-02917,2024-10-01,CUST-0773,Consumer,Alberta,Clothing,Shoes,2,196.28,0.15,333.68,258.39,75.29,2024,10,Oct,2024-10,22.563533924718293
ORD-02918,2025-08-29,CUST-0528,Small Business,British Columbia,Furniture,Office Chair,2,397.28,0.05,754.83,504.82,250.01,2025,8,Aug,2025-08,33.12136507557993
ORD-02919,2023-02-22,CUST-0193,Corporate,Alberta,Office Supplies,Folders,3,108.61,0.05,309.54,240.04,69.5,2023,2,Feb,2023-02,22.45267170640305
ORD-02920,2023-05-02,CUST-0029,Consumer,Alberta,Clothing,Shoes,1,73.23,0.0,73.23,59.67,13.56,2023,5,May,2023-05,18.517001229004507
ORD-02921,2024-07-20,CUST-0107,Consumer,Ontario,Furniture,Bookshelf,4,803.47,0.0,3213.88,2401.48,812.4,2024,7,Jul,2024-07,25.277857293987328
ORD-02922,2025-11-07,CUST-0700,Small Business,Quebec,Electronics,Laptop,4,1776.76,0.05,6751.69,5068.32,1683.37,2025,11,Nov,2025-11,24.932572437419374
ORD-02923,2025-07-16,CUST-0331,Consumer,Alberta,Electronics,Mouse,5,292.1,0.1,1314.45,826.37,488.08,2025,7,Jul,2025-07,37.13188025409867
ORD-02924,2024-08-19,CUST-0382,Small Business,British Columbia,Electronics,Headphones,3,1409.18,0.15,3593.41,2342.26,1251.15,2024,8,Aug,2024-08,34.81790277201878
ORD-02925,2023-05-11,CUST-0961,Consumer,Quebec,Electronics,Laptop,4,1797.15,0.05,6829.17,3890.02,2939.15,2023,5,May,2023-05,43.03817301370445
ORD-02926,2024-05-10,CUST-0436,Consumer,Alberta,Electronics,Monitor,5,782.61,0.05,3717.4,2225.04,1492.36,2024,5,May,2024-05,40.145262818098665
ORD-02927,2025-08-23,CUST-0499,Small Business,Alberta,Office Supplies,Folders,4,34.43,0.0,137.72,106.66,31.06,2025,8,Aug,2025-08,22.553006099331977
ORD-02928,2024-05-09,CUST-0019,Consumer,Ontario,Clothing,Jeans,3,215.34,0.15,549.12,411.06,138.06,2024,5,May,2024-05,25.142045454545453
ORD-02929,2025-04-15,CUST-0399,Consumer,British Columbia,Furniture,Cabinet,2,537.0,0.0,1074.0,682.85,391.15,2025,4,Apr,2025-04,36.41992551210428
ORD-02930,2025-01-07,CUST-0404,Consumer,Alberta,Clothing,Shoes,2,154.72,0.05,293.97,189.15,104.82,2025,1,Jan,2025-01,35.65669966323093
ORD-02931,2024-06-16,CUST-0315,Consumer,Manitoba,Office Supplies,Stapler,3,69.78,0.05,198.87,153.23,45.64,2024,6,Jun,2024-06,22.949665610700457
ORD-02932,2024-03-14,CUST-0740,Consumer,Ontario,Clothing,Sweater,1,23.83,0.15,20.26,15.49,4.76,2024,3,Mar,2024-03,23.494570582428427
ORD-02933,2025-12-31,CUST-0534,Corporate,British Columbia,Clothing,Sweater,1,241.08,0.15,204.92,146.49,58.42,2025,12,Dec,2025-12,28.508686316611364
ORD-02934,2024-01-02,CUST-0810,Consumer,British Columbia,Furniture,Cabinet,4,697.57,0.1,2511.25,1708.37,802.88,2024,1,Jan,2024-01,31.971329019412643
ORD-02935,2023-01-03,CUST-0934,Consumer,Quebec,Furniture,Cabinet,1,362.93,0.15,308.49,170.89,137.6,2023,1,Jan,2023-01,44.60436318843398
ORD-02936,2025-04-27,CUST-0214,Corporate,Manitoba,Electronics,Monitor,4,290.92,0.05,1105.5,900.78,204.72,2025,4,Apr,2025-04,18.51831750339213
ORD-02937,2023-11-14,CUST-0208,Consumer,Alberta,Clothing,T-Shirt,4,156.21,0.1,562.36,356.21,206.15,2023,11,Nov,2023-11,36.65801266092894
ORD-02938,2024-02-13,CUST-0077,Corporate,Alberta,Furniture,Desk,1,787.61,0.15,669.47,463.47,206.0,2024,2,Feb,2024-02,30.770609586687975
ORD-02939,2025-03-27,CUST-0836,Consumer,Alberta,Office Supplies,Pens,4,34.05,0.0,136.2,84.13,52.07,2025,3,Mar,2025-03,38.23054331864905
ORD-02940,2023-07-27,CUST-0165,Consumer,Manitoba,Electronics,Mouse,1,1004.08,0.2,803.26,634.28,168.98,2023,7,Jul,2023-07,21.036775141299206
ORD-02941,2024-09-14,CUST-0318,Consumer,Quebec,Clothing,Sweater,1,36.23,0.0,36.23,29.35,6.88,2024,9,Sep,2024-09,18.989787468948386
ORD-02942,2025-08-21,CUST-0372,Consumer,Quebec,Office Supplies,Pens,3,103.62,0.0,310.86,233.13,77.73,2025,8,Aug,2025-08,25.004825323296657
ORD-02943,2025-11-17,CUST-0801,Consumer,Quebec,Clothing,Jacket,5,121.05,0.2,484.2,320.71,163.49,2025,11,Nov,2025-11,33.764973151590254
ORD-02944,2023-07-19,CUST-0304,Small Business,Ontario,Office Supplies,Pens,5,7.45,0.05,35.39,23.43,11.95,2023,7,Jul,2023-07,33.76660073467081
ORD-02945,2024-12-01,CUST-0997,Corporate,Manitoba,Electronics,Keyboard,2,1015.59,0.05,1929.62,1559.67,369.95,2024,12,Dec,2024-12,19.172168613509395
ORD-02946,2024-07-21,CUST-0686,Consumer,Quebec,Electronics,Headphones,2,738.63,0.0,1477.26,1057.71,419.55,2024,7,Jul,2024-07,28.400552373989683
ORD-02947,2024-04-11,CUST-0688,Small Business,British Columbia,Office Supplies,Stapler,1,37.27,0.1,33.54,25.93,7.61,2024,4,Apr,2024-04,22.68932617769827
ORD-02948,2024-02-04,CUST-0077,Small Business,British Columbia,Electronics,Mouse,4,1318.21,0.0,5272.84,3816.72,1456.12,2024,2,Feb,2024-02,27.615478565630664
ORD-02949,2024-09-16,CUST-0293,Corporate,Alberta,Electronics,Mouse,5,333.23,0.2,1332.92,942.75,390.17,2024,9,Sep,2024-09,29.271824265522312
ORD-02950,2025-01-16,CUST-0759,Corporate,Alberta,Furniture,Cabinet,1,333.11,0.0,333.11,193.93,139.18,2025,1,Jan,2025-01,41.78199393593708
ORD-02951,2025-07-03,CUST-0978,Consumer,Manitoba,Office Supplies,Notebook,3,89.25,0.0,267.75,202.14,65.61,2025,7,Jul,2025-07,24.50420168067227
ORD-02952,2023-12-17,CUST-0850,Corporate,British Columbia,Electronics,Headphones,4,201.26,0.05,764.79,523.09,241.69,2023,12,Dec,2023-12,31.60213914930896
ORD-02953,2025-12-26,CUST-0420,Consumer,Alberta,Electronics,Mouse,4,856.46,0.15,2911.96,1780.01,1131.95,2025,12,Dec,2025-12,38.87244330279262
ORD-02954,2024-01-12,CUST-0115,Consumer,Alberta,Electronics,Keyboard,5,106.84,0.2,427.36,302.22,125.14,2024,1,Jan,2024-01,29.28210408086859
ORD-02955,2025-06-25,CUST-0451,Small Business,Manitoba,Electronics,Keyboard,4,1286.3,0.1,4630.68,3475.72,1154.96,2025,6,Jun,2025-06,24.94147727763525
ORD-02956,2024-03-23,CUST-0011,Corporate,Ontario,Office Supplies,Notebook,4,113.98,0.0,455.92,354.01,101.91,2024,3,Mar,2024-03,22.352605720301806
ORD-02957,2025-07-11,CUST-0997,Small Business,Manitoba,Office Supplies,Pens,2,89.19,0.0,178.38,105.25,73.13,2025,7,Jul,2025-07,40.99674851440744
ORD-02958,2025-11-22,CUST-0647,Corporate,Alberta,Electronics,Keyboard,5,1360.27,0.1,6121.22,3614.78,2506.44,2025,11,Nov,2025-11,40.94673937548397
ORD-02959,2024-03-09,CUST-0826,Corporate,Quebec,Electronics,Mouse,3,1275.25,0.0,3825.75,2118.15,1707.6,2024,3,Mar,2024-03,44.63438541462458
ORD-02960,2023-03-19,CUST-0855,Consumer,British Columbia,Furniture,Desk,2,592.67,0.05,1126.07,820.95,305.12,2023,3,Mar,2023-03,27.096006464962212
ORD-02961,2025-11-15,CUST-0217,Consumer,Manitoba,Clothing,Jeans,2,94.76,0.0,189.52,146.09,43.43,2025,11,Nov,2025-11,22.915787252005064
ORD-02962,2023-03-08,CUST-0054,Consumer,British Columbia,Furniture,Cabinet,2,802.87,0.0,1605.74,1214.57,391.17,2023,3,Mar,2023-03,24.360730877975264
ORD-02963,2024-07-08,CUST-0113,Consumer,Manitoba,Electronics,Keyboard,3,378.79,0.0,1136.37,702.58,433.79,2024,7,Jul,2024-07,38.17330622948512
ORD-02964,2023-10-17,CUST-0023,Consumer,Quebec,Electronics,Mouse,5,872.53,0.0,4362.65,3060.89,1301.76,2023,10,Oct,2023-10,29.83874479960575
ORD-02965,2023-05-31,CUST-0155,Corporate,Ontario,Furniture,Office Chair,2,281.15,0.2,449.84,343.48,106.36,2023,5,May,2023-05,23.643962297705855
ORD-02966,2025-03-12,CUST-0805,Consumer,Alberta,Electronics,Headphones,3,145.25,0.1,392.18,316.61,75.57,2025,3,Mar,2025-03,19.26921311642613
ORD-02967,2023-09-06,CUST-0824,Consumer,Ontario,Furniture,Office Chair,2,615.57,0.0,1231.14,974.65,256.49,2023,9,Sep,2023-09,20.833536397160355
ORD-02968,2023-07-17,CUST-0410,Consumer,Ontario,Electronics,Laptop,1,557.99,0.0,557.99,368.87,189.12,2023,7,Jul,2023-07,33.89308052115629
ORD-02969,2023-05-01,CUST-0430,Consumer,Alberta,Electronics,Keyboard,5,1313.96,0.0,6569.8,4015.46,2554.34,2023,5,May,2023-05,38.88002678924777
ORD-02970,2024-09-11,CUST-0076,Small Business,Manitoba,Office Supplies,Printer Paper,4,118.67,0.1,427.21,257.27,169.94,2024,9,Sep,2024-09,39.77903138971467
ORD-02971,2025-10-27,CUST-0220,Consumer,Quebec,Clothing,T-Shirt,4,63.84,0.0,255.36,186.89,68.47,2025,10,Oct,2025-10,26.81312656641604
ORD-02972,2025-08-16,CUST-0693,Consumer,Ontario,Electronics,Headphones,3,1412.85,0.05,4026.62,2583.28,1443.34,2025,8,Aug,2025-08,35.84495184546841
ORD-02973,2025-05-02,CUST-0890,Consumer,Alberta,Furniture,Lamp,2,705.56,0.05,1340.56,777.48,563.08,2025,5,May,2025-05,42.00334188697261
ORD-02974,2024-09-29,CUST-0593,Consumer,Manitoba,Clothing,Shoes,4,127.62,0.1,459.43,355.81,103.62,2024,9,Sep,2024-09,22.554034346908125
ORD-02975,2025-12-19,CUST-0763,Small Business,British Columbia,Clothing,Jeans,1,164.1,0.1,147.69,96.8,50.89,2025,12,Dec,2025-12,34.45730922879003
ORD-02976,2023-07-16,CUST-0792,Corporate,Manitoba,Furniture,Lamp,4,78.38,0.2,250.82,144.82,105.99,2023,7,Jul,2023-07,42.25739574196635
ORD-02977,2025-05-07,CUST-0666,Corporate,British Columbia,Furniture,Office Chair,3,143.44,0.0,430.32,274.53,155.79,2025,5,May,2025-05,36.20329057445622
ORD-02978,2024-02-04,CUST-0803,Consumer,Alberta,Office Supplies,Notebook,5,117.61,0.0,588.05,440.26,147.79,2024,2,Feb,2024-02,25.1322166482442
ORD-02979,2023-03-11,CUST-0734,Corporate,Alberta,Electronics,Keyboard,2,792.69,0.0,1585.38,904.66,680.72,2023,3,Mar,2023-03,42.937339943735886
ORD-02980,2024-08-21,CUST-0155,Consumer,Quebec,Office Supplies,Notebook,3,42.52,0.1,114.8,83.06,31.74,2024,8,Aug,2024-08,27.64808362369338
ORD-02981,2024-09-16,CUST-0669,Consumer,Alberta,Furniture,Office Chair,5,335.13,0.1,1508.08,1072.73,435.35,2024,9,Sep,2024-09,28.867831945254895
ORD-02982,2023-09-04,CUST-0496,Consumer,Manitoba,Electronics,Headphones,2,1603.81,0.05,3047.24,2137.15,910.09,2023,9,Sep,2023-09,29.866042714062562
ORD-02983,2024-02-02,CUST-0311,Consumer,British Columbia,Electronics,Headphones,5,787.71,0.05,3741.62,2858.2,883.42,2024,2,Feb,2024-02,23.610628551269237
ORD-02984,2024-05-21,CUST-0021,Consumer,Ontario,Electronics,Headphones,3,1582.82,0.1,4273.61,2422.16,1851.45,2024,5,May,2024-05,43.322858192488326
ORD-02985,2023-01-27,CUST-0395,Consumer,Ontario,Clothing,Jacket,3,232.45,0.05,662.48,398.99,263.49,2023,1,Jan,2023-01,39.77327617437508
ORD-02986,2025-10-11,CUST-0603,Consumer,Manitoba,Electronics,Headphones,5,960.14,0.0,4800.7,3850.89,949.81,2025,10,Oct,2025-10,19.78482304663903
ORD-02987,2025-01-28,CUST-0725,Consumer,Manitoba,Electronics,Laptop,5,1294.26,0.1,5824.17,3377.74,2446.43,2025,1,Jan,2025-01,42.00478351421747
ORD-02988,2024-04-07,CUST-0887,Consumer,Quebec,Electronics,Mouse,3,1798.48,0.0,5395.44,3361.95,2033.49,2024,4,Apr,2024-04,37.68904852986967
ORD-02989,2023-12-04,CUST-0836,Consumer,Manitoba,Office Supplies,Notebook,4,43.21,0.15,146.91,86.61,60.3,2023,12,Dec,2023-12,41.045538084541555
ORD-02990,2024-06-25,CUST-0872,Corporate,Alberta,Electronics,Laptop,3,1085.35,0.05,3093.25,1837.07,1256.18,2024,6,Jun,2024-06,40.61036127050836
ORD-02991,2023-09-13,CUST-0976,Corporate,Quebec,Furniture,Desk,5,556.98,0.1,2506.41,1636.69,869.72,2023,9,Sep,2023-09,34.69982963681122
ORD-02992,2025-12-04,CUST-0517,Corporate,Ontario,Furniture,Lamp,4,669.35,0.1,2409.66,1574.01,835.65,2025,12,Dec,2025-12,34.67916635541944
ORD-02993,2025-02-10,CUST-0941,Corporate,British Columbia,Electronics,Mouse,4,1738.81,0.0,6955.24,4940.53,2014.71,2025,2,Feb,2025-02,28.966793381680578
ORD-02994,2025-09-29,CUST-0342,Consumer,British Columbia,Office Supplies,Printer Paper,5,21.99,0.0,109.95,61.28,48.67,2025,9,Sep,2025-09,44.265575261482496
ORD-02995,2025-03-28,CUST-0407,Consumer,Quebec,Electronics,Laptop,3,1644.38,0.05,4686.48,3660.69,1025.79,2025,3,Mar,2025-03,21.888282890356944
ORD-02996,2023-07-26,CUST-0669,Corporate,Manitoba,Furniture,Office Chair,2,374.16,0.0,748.32,544.19,204.13,2023,7,Jul,2023-07,27.27843703228565
ORD-02997,2024-09-21,CUST-0696,Consumer,Quebec,Clothing,Shoes,5,127.5,0.05,605.62,449.67,155.95,2024,9,Sep,2024-09,25.750470592120468
ORD-02998,2025-01-13,CUST-0610,Corporate,Manitoba,Furniture,Cabinet,5,886.44,0.1,3988.98,2594.61,1394.37,2025,1,Jan,2025-01,34.95555254726772
ORD-02999,2025-10-15,CUST-0202,Corporate,Manitoba,Office Supplies,Pens,5,104.51,0.1,470.3,369.48,100.82,2025,10,Oct,2025-10,21.437380395492237
ORD-03000,2025-11-19,CUST-0431,Consumer,Alberta,Furniture,Desk,4,312.68,0.0,1250.72,990.95,259.77,2025,11,Nov,2025-11,20.769636689266978
ORD-03001,2023-01-28,CUST-0266,Consumer,Quebec,Clothing,Sweater,5,105.66,0.05,501.88,342.39,159.5,2023,1,Jan,2023-01,31.78050530007173
ORD-03002,2023-04-17,CUST-0101,Corporate,Ontario,Electronics,Mouse,4,1203.98,0.2,3852.74,2229.58,1623.16,2023,4,Apr,2023-04,42.13001655964327
ORD-03003,2024-07-19,CUST-0604,Consumer,Ontario,Office Supplies,Printer Paper,2,30.37,0.05,57.7,46.05,11.66,2024,7,Jul,2024-07,20.20797227036395
ORD-03004,2024-12-19,CUST-0900,Consumer,Alberta,Clothing,Sweater,5,44.12,0.0,220.6,139.06,81.54,2024,12,Dec,2024-12,36.96282864913872
ORD-03005,2023-07-31,CUST-0938,Corporate,Alberta,Office Supplies,Pens,2,82.62,0.2,132.19,81.4,50.79,2023,7,Jul,2023-07,38.421968378848625
ORD-03006,2025-10-27,CUST-0409,Consumer,Manitoba,Clothing,Sweater,3,112.88,0.05,321.71,245.62,76.08,2025,10,Oct,2025-10,23.6486276460166
ORD-03007,2024-07-24,CUST-0876,Corporate,Ontario,Electronics,Monitor,3,140.02,0.1,378.05,304.08,73.98,2024,7,Jul,2024-07,19.568840100515807
ORD-03008,2025-12-31,CUST-0416,Consumer,Alberta,Office Supplies,Notebook,4,62.41,0.2,199.71,157.57,42.14,2025,12,Dec,2025-12,21.100595864002802
ORD-03009,2023-09-06,CUST-0346,Small Business,British Columbia,Electronics,Laptop,2,521.03,0.1,937.85,635.73,302.13,2023,9,Sep,2023-09,32.215173002079226
ORD-03010,2024-10-08,CUST-0296,Corporate,Alberta,Electronics,Mouse,4,1343.63,0.15,4568.34,3188.25,1380.09,2024,10,Oct,2024-10,30.209879299701857
ORD-03011,2025-12-25,CUST-0096,Corporate,Manitoba,Office Supplies,Folders,4,90.28,0.0,361.12,202.77,158.35,2025,12,Dec,2025-12,43.849689853788206
ORD-03012,2024-06-23,CUST-0021,Consumer,Ontario,Electronics,Keyboard,5,1383.61,0.0,6918.05,5461.44,1456.61,2024,6,Jun,2024-06,21.055210644618064
ORD-03013,2024-10-25,CUST-0006,Small Business,Manitoba,Furniture,Cabinet,2,96.41,0.0,192.82,140.39,52.43,2024,10,Oct,2024-10,27.191162742454107
ORD-03014,2023-06-09,CUST-0930,Consumer,Quebec,Electronics,Laptop,4,1455.14,0.05,5529.53,3295.25,2234.28,2023,6,Jun,2023-06,40.40632748172088
ORD-03015,2024-08-24,CUST-0722,Consumer,Alberta,Office Supplies,Printer Paper,4,27.62,0.05,104.96,83.77,21.19,2024,8,Aug,2024-08,20.18864329268293
ORD-03016,2025-10-28,CUST-0883,Consumer,Quebec,Furniture,Bookshelf,3,509.8,0.2,1223.52,843.96,379.56,2025,10,Oct,2025-10,31.021969399764615
ORD-03017,2025-11-11,CUST-0330,Consumer,Alberta,Furniture,Office Chair,3,240.0,0.15,612.0,439.99,172.01,2025,11,Nov,2025-11,28.106209150326794
ORD-03018,2024-01-29,CUST-0465,Corporate,Manitoba,Furniture,Cabinet,2,530.6,0.0,1061.2,663.83,397.37,2024,1,Jan,2024-01,37.44534489257445
ORD-03019,2023-02-26,CUST-0282,Consumer,Quebec,Office Supplies,Pens,3,84.5,0.2,202.8,121.17,81.63,2023,2,Feb,2023-02,40.251479289940825
ORD-03020,2025-04-15,CUST-0226,Corporate,Ontario,Clothing,Jacket,5,170.25,0.05,808.69,563.06,245.63,2025,4,Apr,2025-04,30.373814440638565
ORD-03021,2024-03-27,CUST-0851,Consumer,Ontario,Furniture,Bookshelf,5,480.6,0.15,2042.55,1330.38,712.17,2024,3,Mar,2024-03,34.866710729235514
ORD-03022,2025-12-01,CUST-0447,Corporate,Ontario,Furniture,Lamp,3,342.18,0.15,872.56,518.63,353.93,2025,12,Dec,2025-12,40.562253598606404
ORD-03023,2024-07-03,CUST-0051,Consumer,British Columbia,Clothing,Sweater,1,235.68,0.15,200.33,155.39,44.94,2024,7,Jul,2024-07,22.432985573803222
ORD-03024,2025-07-28,CUST-0707,Consumer,Alberta,Furniture,Office Chair,3,771.97,0.05,2200.11,1637.18,562.93,2025,7,Jul,2025-07,25.586447950329756
ORD-03025,2024-12-28,CUST-0744,Consumer,Alberta,Electronics,Mouse,1,580.11,0.15,493.09,274.19,218.9,2024,12,Dec,2024-12,44.39351842462837
ORD-03026,2023-07-29,CUST-0414,Corporate,British Columbia,Furniture,Lamp,2,209.04,0.0,418.08,318.14,99.94,2023,7,Jul,2023-07,23.90451588212782
ORD-03027,2023-07-21,CUST-0198,Consumer,Quebec,Clothing,Jacket,5,244.3,0.05,1160.42,657.04,503.39,2023,7,Jul,2023-07,43.379983109563774
ORD-03028,2025-12-25,CUST-0106,Consumer,Quebec,Electronics,Mouse,5,100.78,0.1,453.51,303.54,149.97,2025,12,Dec,2025-12,33.068730568234436
ORD-03029,2023-04-25,CUST-0178,Small Business,Manitoba,Electronics,Laptop,3,1072.66,0.0,3217.98,1893.19,1324.79,2023,4,Apr,2023-04,41.16837270585895
ORD-03030,2025-05-10,CUST-0287,Corporate,Ontario,Clothing,Jacket,5,226.26,0.05,1074.73,859.73,215.0,2025,5,May,2025-05,20.005024517785863
ORD-03031,2023-08-27,CUST-0532,Consumer,Alberta,Clothing,Jeans,3,30.12,0.0,90.36,70.14,20.22,2023,8,Aug,2023-08,22.377158034528552
ORD-03032,2025-10-11,CUST-0415,Consumer,Manitoba,Furniture,Office Chair,2,631.36,0.1,1136.45,689.43,447.02,2025,10,Oct,2025-10,39.33477055743763
ORD-03033,2025-09-22,CUST-0254,Corporate,Ontario,Electronics,Keyboard,2,1305.09,0.0,2610.18,1435.77,1174.41,2025,9,Sep,2025-09,44.99344872767396
ORD-03034,2024-11-28,CUST-0525,Consumer,Ontario,Electronics,Monitor,2,1067.92,0.05,2029.05,1224.45,804.6,2024,11,Nov,2024-11,39.654025282767805
ORD-03035,2025-12-04,CUST-0285,Consumer,Quebec,Electronics,Headphones,5,817.62,0.1,3679.29,2153.15,1526.14,2025,12,Dec,2025-12,41.479198432306234
ORD-03036,2024-05-02,CUST-0167,Consumer,Quebec,Electronics,Mouse,4,457.14,0.05,1737.13,1188.87,548.26,2024,5,May,2024-05,31.56125333164472
ORD-03037,2025-05-17,CUST-0624,Corporate,British Columbia,Electronics,Laptop,1,826.13,0.15,702.21,452.62,249.59,2025,5,May,2025-05,35.5434983836744
ORD-03038,2024-09-19,CUST-0750,Corporate,British Columbia,Furniture,Cabinet,1,416.29,0.1,374.66,262.13,112.53,2024,9,Sep,2024-09,30.035231943628887
ORD-03039,2025-01-26,CUST-0665,Corporate,Ontario,Clothing,Jeans,1,128.36,0.1,115.52,83.7,31.83,2025,1,Jan,2025-01,27.553670360110804
ORD-03040,2025-04-02,CUST-0481,Consumer,Alberta,Furniture,Office Chair,2,738.14,0.15,1254.84,754.68,500.16,2025,4,Apr,2025-04,39.858468011858086
ORD-03041,2023-07-06,CUST-0496,Consumer,Alberta,Electronics,Laptop,1,715.2,0.05,679.44,520.89,158.55,2023,7,Jul,2023-07,23.33539385376192
ORD-03042,2024-12-29,CUST-0967,Consumer,Quebec,Electronics,Headphones,4,1763.23,0.15,5994.98,4064.87,1930.11,2024,12,Dec,2024-12,32.19543684883019
ORD-03043,2023-06-17,CUST-0431,Consumer,Ontario,Electronics,Keyboard,3,1517.57,0.1,4097.44,2338.87,1758.57,2023,6,Jun,2023-06,42.91874926783553
ORD-03044,2023-11-02,CUST-0553,Consumer,British Columbia,Clothing,Jeans,4,149.31,0.1,537.52,406.8,130.71,2023,11,Nov,2023-11,24.31723470754577
ORD-03045,2024-12-24,CUST-0239,Small Business,Alberta,Electronics,Laptop,4,304.16,0.05,1155.81,893.26,262.55,2024,12,Dec,2024-12,22.715671260847373
ORD-03046,2024-06-25,CUST-0291,Small Business,Quebec,Furniture,Bookshelf,5,349.33,0.15,1484.65,838.86,645.79,2024,6,Jun,2024-06,43.497794092883844
ORD-03047,2023-08-14,CUST-0661,Consumer,Quebec,Office Supplies,Folders,3,65.15,0.05,185.68,149.25,36.42,2023,8,Aug,2023-08,19.614390348987506
ORD-03048,2025-06-19,CUST-0459,Corporate,British Columbia,Office Supplies,Stapler,4,8.31,0.0,33.24,23.5,9.74,2025,6,Jun,2025-06,29.302045728038507
ORD-03049,2023-11-21,CUST-0248,Small Business,Manitoba,Furniture,Bookshelf,3,557.5,0.05,1588.88,1026.18,562.69,2023,11,Nov,2023-11,35.414254065757014
ORD-03050,2025-03-31,CUST-0344,Consumer,Alberta,Furniture,Office Chair,3,693.29,0.1,1871.88,1496.61,375.27,2025,3,Mar,2025-03,20.047759471761008
