Customer_ID,Last_Purchase_Date,Total_Orders,Total_Revenue,Total_Profit,Average_Order_Value,Recency_Days,Customer_Value_Segment
CUST-0690,2025-11-14,5,3238.85,1010.78,647.77,48,Medium Value
CUST-0691,2025-12-08,7,20798.52,5632.74,2971.217142857143,24,VIP
CUST-0692,2023-01-04,1,320.19,103.52,320.19,1093,Low Value
CUST-0693,2025-08-16,3,4949.84,1700.34,1649.9466666666667,138,Medium Value
CUST-0694,2025-08-11,5,4527.39,1415.96,905.4780000000001,143,Medium Value
CUST-0695,2024-02-11,4,8084.38,2012.61,2021.095,690,High Value
CUST-0696,2024-09-21,6,1968.2,663.64,328.03333333333336,467,Low Value
CUST-0697,2025-01-31,7,8809.95,2582.7200000000003,1258.564285714286,335,High Value
CUST-0698,2025-11-02,2,448.15999999999997,100.49,224.07999999999998,60,Low Value
CUST-0699,2025-07-09,5,3708.49,1439.24,741.698,176,Medium Value
CUST-0700,2025-11-07,5,7584.759999999999,1971.98,1516.9519999999998,55,High Value
CUST-0701,2025-05-26,6,3510.9700000000003,1242.44,585.1616666666667,220,Medium Value
CUST-0702,2025-01-26,5,11804.54,3758.97,2360.9080000000004,340,VIP
CUST-0703,2025-12-10,4,11740.89,3398.77,2935.2225,22,VIP
CUST-0704,2025-06-01,5,9430.1,2254.4900000000002,1886.02,214,VIP
CUST-0705,2025-08-05,2,1058.93,443.97999999999996,529.465,149,Low Value
CUST-0706,2025-05-01,2,4549.85,1546.29,2274.925,245,Medium Value
CUST-0707,2025-09-09,8,15290.17,4728.4,1911.27125,114,VIP
CUST-0708,2025-03-19,4,5288.54,1410.54,1322.135,288,Medium Value
CUST-0709,2025-09-14,4,2065.99,869.4200000000001,516.4975,109,Low Value
CUST-0710,2024-10-29,6,3251.84,1203.04,541.9733333333334,429,Medium Value
CUST-0711,2025-10-30,6,4472.599999999999,1116.32,745.4333333333333,63,Medium Value
CUST-0712,2025-08-09,4,6821.43,2465.49,1705.3575,145,High Value
CUST-0713,2025-03-06,3,5222.6900000000005,1950.0100000000002,1740.8966666666668,301,Medium Value
CUST-0714,2025-11-18,6,9012.36,3367.74,1502.0600000000002,44,VIP
CUST-0715,2025-11-15,5,1840.62,648.81,368.12399999999997,47,Low Value
CUST-0716,2025-01-20,3,930.18,280.86,310.06,346,Low Value
CUST-0717,2024-07-04,2,5343.379999999999,1397.3400000000001,2671.6899999999996,546,Medium Value
CUST-0718,2025-10-21,7,15470.900000000001,4794.51,2210.128571428572,72,VIP
CUST-0719,2024-01-13,2,4855.55,941.22,2427.775,719,Medium Value
CUST-0720,2025-08-01,8,6104.68,2179.7,763.085,153,High Value
CUST-0721,2025-12-01,5,6681.030000000001,1656.21,1336.2060000000001,31,High Value
CUST-0722,2025-04-02,6,6444.88,2516.76,1074.1466666666668,274,High Value
CUST-0723,2025-06-22,3,1738.57,591.96,579.5233333333333,193,Low Value
CUST-0724,2023-07-26,3,393.84000000000003,108.51,131.28,890,Low Value
CUST-0725,2025-09-08,8,15515.91,6143.22,1939.48875,115,VIP
CUST-0726,2025-07-31,4,4400.99,947.0600000000001,1100.2475,154,Medium Value
CUST-0727,2025-07-11,2,1921.33,778.8499999999999,960.665,174,Low Value
CUST-0728,2024-09-19,5,3315.42,1104.51,663.0840000000001,469,Medium Value
CUST-0729,2025-10-17,2,2667.32,1160.34,1333.66,76,Low Value
CUST-0730,2025-08-22,3,8060.7699999999995,2415.5499999999997,2686.923333333333,132,High Value
CUST-0731,2025-02-03,2,655.23,241.03,327.615,332,Low Value
CUST-0732,2025-06-08,7,7885.5,2499.8,1126.5,207,High Value
CUST-0733,2025-11-05,3,831.05,240.74,277.01666666666665,57,Low Value
CUST-0734,2025-12-10,6,11069.61,4071.04,1844.9350000000002,22,VIP
CUST-0735,2025-12-04,8,9454.91,2167.85,1181.86375,28,VIP
CUST-0736,2025-05-08,2,529.27,183.29,264.635,238,Low Value
CUST-0737,2025-12-05,6,2817.4399999999996,893.88,469.57333333333327,27,Low Value
CUST-0738,2024-02-12,1,494.1,101.14,494.1,689,Low Value
CUST-0739,2025-11-23,4,6002.29,2459.33,1500.5725,39,High Value
CUST-0740,2025-07-19,12,13024.32,3129.69,1085.36,166,VIP
CUST-0741,2025-04-08,6,12193.029999999999,2889.3199999999997,2032.1716666666664,268,VIP
CUST-0742,2025-03-30,5,4419.95,956.69,883.99,277,Medium Value
CUST-0743,2025-12-17,11,14911.050000000001,4185.71,1355.5500000000002,15,VIP
CUST-0744,2025-04-26,5,3397.87,1117.4099999999999,679.574,250,Medium Value
CUST-0745,2025-10-16,8,14416.1,4278.62,1802.0125,77,VIP
CUST-0746,2025-10-19,4,7395.08,2878.74,1848.77,74,High Value
CUST-0747,2025-10-27,4,7023.9400000000005,1756.57,1755.9850000000001,66,High Value
CUST-0748,2024-10-07,4,5558.13,1525.04,1389.5325,451,High Value
CUST-0749,2025-11-18,8,11634.75,3811.81,1454.34375,44,VIP
CUST-0750,2025-11-07,8,9939.77,3696.3599999999997,1242.47125,55,VIP
CUST-0751,2024-09-18,3,811.3,268.31,270.43333333333334,470,Low Value
CUST-0752,2025-08-13,4,2962.46,1042.56,740.615,141,Medium Value
CUST-0753,2025-11-14,9,17024.08,5278.35,1891.5644444444447,48,VIP
CUST-0754,2025-09-19,9,4885.83,1213.85,542.87,104,Medium Value
CUST-0755,2024-07-07,6,10873.22,3870.22,1812.2033333333331,543,VIP
CUST-0756,2025-07-31,7,1515.26,395.53,216.46571428571428,154,Low Value
CUST-0757,2025-07-14,7,8353.46,2412.02,1193.3514285714284,171,High Value
CUST-0758,2025-09-16,4,2390.09,523.38,597.5225,107,Low Value
CUST-0759,2025-11-27,6,4284.34,1128.25,714.0566666666667,35,Medium Value
CUST-0760,2024-11-19,4,5829.5599999999995,1328.46,1457.3899999999999,408,High Value
CUST-0761,2025-01-31,5,8851.18,2302.25,1770.236,335,High Value
CUST-0762,2025-11-06,7,10056.150000000001,2371.9700000000003,1436.5928571428574,56,VIP
CUST-0763,2025-12-19,3,3607.49,791.5600000000001,1202.4966666666667,13,Medium Value
CUST-0764,2025-03-27,3,7788.26,2744.4,2596.0866666666666,280,High Value
CUST-0767,2025-12-09,7,7428.67,2471.78,1061.2385714285715,23,High Value
CUST-0768,2025-09-02,5,2522.75,894.62,504.55,121,Low Value
CUST-0769,2025-11-06,6,6427.9,1818.65,1071.3166666666666,56,High Value
CUST-0770,2025-10-20,5,6669.96,2579.41,1333.992,73,High Value
CUST-0771,2025-10-07,4,8078.280000000001,2980.05,2019.5700000000002,86,High Value
CUST-0772,2025-08-03,4,418.24,166.19,104.56,151,Low Value
CUST-0773,2025-12-04,6,4289.48,1212.47,714.9133333333333,28,Medium Value
CUST-0774,2024-12-03,3,2061.9,885.15,687.3000000000001,394,Low Value
CUST-0775,2025-08-22,3,1692.4300000000003,407.54,564.1433333333334,132,Low Value
CUST-0776,2025-10-25,4,3836.56,946.1899999999999,959.14,68,Medium Value
CUST-0777,2025-12-27,7,5833.96,1560.7,833.4228571428572,5,High Value
CUST-0778,2025-07-14,3,4115.2,1471.05,1371.7333333333333,171,Medium Value
CUST-0779,2025-08-22,3,6815.4400000000005,2177.02,2271.8133333333335,132,High Value
CUST-0780,2025-06-13,6,3459.34,1092.47,576.5566666666667,202,Medium Value
CUST-0781,2025-11-28,3,539.04,115.09,179.67999999999998,34,Low Value
CUST-0782,2025-10-28,3,5324.6,1427.9099999999999,1774.8666666666668,65,Medium Value
CUST-0783,2025-11-28,8,7676.95,2771.67,959.61875,34,High Value
CUST-0784,2024-07-15,3,7097.68,2501.07,2365.8933333333334,535,High Value
CUST-0785,2025-03-19,4,7241.14,1717.75,1810.285,288,High Value
CUST-0786,2025-10-22,5,10589.11,3098.39,2117.822,71,VIP
CUST-0787,2025-03-05,5,2858.79,987.8199999999999,571.758,302,Low Value
CUST-0788,2025-01-23,4,7504.76,2574.2000000000003,1876.19,343,High Value
CUST-0789,2025-10-25,7,3405.86,1300.0700000000002,486.5514285714286,68,Medium Value
CUST-0790,2025-11-21,4,2836.91,945.24,709.2275,41,Low Value
CUST-0791,2024-12-20,3,906.92,325.46,302.3066666666667,377,Low Value
CUST-0792,2024-06-23,4,2878.17,724.3900000000001,719.5425,557,Low Value
CUST-0793,2025-10-19,3,5266.2699999999995,1532.33,1755.4233333333332,74,Medium Value
CUST-0794,2025-09-07,7,5524.2699999999995,1374.4099999999999,789.1814285714285,116,High Value
CUST-0795,2025-01-11,3,3219.25,1310.96,1073.0833333333333,355,Medium Value
CUST-0796,2025-08-16,8,11720.9,3322.67,1465.1125,138,VIP
CUST-0797,2025-12-25,5,6260.58,1856.62,1252.116,7,High Value
CUST-0798,2025-07-13,4,2957.29,1006.1200000000001,739.3225,172,Medium Value
CUST-0799,2025-12-09,6,5280.58,1625.58,880.0966666666667,23,Medium Value
CUST-0800,2024-09-12,7,18233.8,4115.46,2604.828571428571,476,VIP
CUST-0801,2025-11-19,4,2978.67,937.35,744.6675,43,Medium Value
CUST-0802,2025-07-17,6,13621.63,4576.03,2270.2716666666665,168,VIP
CUST-0803,2025-12-15,3,1591.17,546.35,530.39,17,Low Value
CUST-0804,2025-12-28,11,19937.67,5201.280000000001,1812.5154545454543,4,VIP
CUST-0805,2025-03-12,1,392.18,75.57,392.18,295,Low Value
CUST-0806,2024-12-20,2,762.28,271.21999999999997,381.14,377,Low Value
CUST-0807,2025-06-05,8,13865.55,4206.97,1733.19375,210,VIP
CUST-0808,2024-12-23,4,2725.7200000000003,827.95,681.4300000000001,374,Low Value
CUST-0809,2024-01-06,1,3140.41,754.05,3140.41,726,Medium Value
CUST-0810,2025-06-04,4,4020.12,1237.75,1005.03,211,Medium Value
CUST-0812,2025-01-22,2,2195.26,849.12,1097.63,344,Low Value
CUST-0813,2024-06-11,4,6167.61,1774.3600000000001,1541.9025,569,High Value
CUST-0814,2025-02-07,5,4862.66,1370.2,972.5319999999999,328,Medium Value
CUST-0815,2025-07-02,6,8831.609999999999,3335.38,1471.9349999999997,183,High Value
CUST-0816,2025-01-01,4,5769.84,1235.05,1442.46,365,High Value
CUST-0817,2024-12-21,5,3069.0,1094.5,613.8,376,Medium Value
CUST-0818,2025-12-28,4,961.48,341.75,240.37,4,Low Value
CUST-0819,2025-05-11,4,3267.1,773.99,816.775,235,Medium Value
CUST-0820,2025-12-25,3,4560.56,1208.38,1520.1866666666667,7,Medium Value
CUST-0821,2025-08-20,5,6963.839999999999,2188.34,1392.7679999999998,134,High Value
CUST-0822,2025-05-20,2,1233.78,465.11,616.89,226,Low Value
CUST-0823,2023-07-12,2,3035.14,1282.27,1517.57,904,Medium Value
CUST-0824,2025-06-09,11,5195.650000000001,1615.0800000000002,472.3318181818182,206,Medium Value
CUST-0825,2025-08-09,4,10161.96,3001.97,2540.49,145,VIP
CUST-0826,2025-01-30,5,5438.48,2181.2,1087.696,336,High Value
CUST-0827,2025-08-13,1,1438.63,557.18,1438.63,141,Low Value
CUST-0828,2025-08-13,7,6571.38,2252.78,938.7685714285715,141,High Value
CUST-0829,2025-12-05,3,1800.9499999999998,546.14,600.3166666666666,27,Low Value
CUST-0830,2025-04-02,5,7561.96,2731.98,1512.392,274,High Value
CUST-0831,2025-12-17,10,4990.24,1582.74,499.024,15,Medium Value
CUST-0832,2024-03-21,3,11415.81,3431.6299999999997,3805.27,651,VIP
CUST-0833,2025-12-26,3,5170.1900000000005,1408.3799999999999,1723.3966666666668,6,Medium Value
CUST-0834,2025-01-08,4,4606.07,1932.92,1151.5175,358,Medium Value
CUST-0835,2023-10-31,4,5176.9,1630.79,1294.225,793,Medium Value
CUST-0836,2025-06-16,15,17169.940000000002,6344.08,1144.6626666666668,199,VIP
CUST-0837,2025-07-06,2,6919.9,2427.3199999999997,3459.95,179,High Value
CUST-0838,2025-02-10,3,3194.36,1211.9599999999998,1064.7866666666666,325,Medium Value
CUST-0839,2025-02-23,3,2707.1,999.49,902.3666666666667,312,Low Value
CUST-0840,2025-12-24,9,17373.2,6481.18,1930.3555555555556,8,VIP
CUST-0841,2025-12-16,4,4673.0599999999995,1609.9,1168.2649999999999,16,Medium Value
CUST-0842,2023-11-24,2,5617.37,2336.01,2808.685,769,High Value
CUST-0843,2023-11-11,6,5333.7,1752.57,888.9499999999999,782,Medium Value
CUST-0844,2025-10-30,6,6888.26,2275.7799999999997,1148.0433333333333,63,High Value
CUST-0845,2025-10-12,5,7627.99,2107.69,1525.598,81,High Value
CUST-0846,2023-09-13,3,1983.58,754.55,661.1933333333333,841,Low Value
CUST-0847,2025-11-17,2,3297.17,951.68,1648.585,45,Medium Value
CUST-0848,2025-11-03,7,22596.44,6102.05,3228.062857142857,59,VIP
CUST-0849,2025-08-15,8,7460.17,2005.79,932.52125,139,High Value
CUST-0850,2025-12-09,12,7013.5599999999995,2410.25,584.4633333333333,23,High Value
CUST-0851,2025-06-10,3,2544.43,863.2199999999999,848.1433333333333,205,Low Value
CUST-0852,2025-06-18,4,1361.35,434.51000000000005,340.3375,197,Low Value
CUST-0853,2025-08-19,6,9782.6,2656.38,1630.4333333333334,135,VIP
CUST-0854,2025-05-09,6,10117.310000000001,3326.89,1686.2183333333335,237,VIP
CUST-0855,2025-03-13,5,10186.25,2716.63,2037.25,294,VIP
CUST-0856,2025-05-20,6,2903.49,1137.97,483.91499999999996,226,Low Value
CUST-0857,2025-11-17,7,3561.2,1019.3000000000001,508.74285714285713,45,Medium Value
CUST-0858,2024-03-17,2,92.65,33.1,46.325,655,Low Value
CUST-0859,2025-10-06,6,5440.08,1472.1200000000001,906.68,87,High Value
CUST-0860,2024-11-29,2,1702.4,477.81000000000006,851.2,398,Low Value
CUST-0861,2025-05-21,5,8918.869999999999,2546.21,1783.774,225,VIP
CUST-0862,2025-12-08,7,10407.5,3557.57,1486.7857142857142,24,VIP
CUST-0863,2025-07-28,5,9097.189999999999,2989.7,1819.4379999999996,157,VIP
CUST-0864,2025-04-19,3,2129.2000000000003,541.14,709.7333333333335,257,Low Value
CUST-0865,2025-11-11,7,3214.5499999999997,1040.8899999999999,459.22142857142853,51,Medium Value
CUST-0866,2025-09-20,3,1454.28,430.54,484.76,103,Low Value
CUST-0867,2025-10-11,6,8934.54,2490.69,1489.0900000000001,82,VIP
CUST-0868,2025-09-05,8,16375.15,6574.43,2046.89375,118,VIP
CUST-0869,2025-09-19,5,13045.71,3929.63,2609.142,104,VIP
CUST-0870,2025-10-15,5,7753.73,2359.64,1550.7459999999999,78,High Value
CUST-0871,2025-05-14,4,2594.08,653.72,648.52,232,Low Value
CUST-0872,2025-10-25,8,12816.24,3858.16,1602.03,68,VIP
CUST-0873,2025-05-14,6,7304.820000000001,2710.79,1217.47,232,High Value
CUST-0874,2025-08-18,5,6382.429999999999,2109.1,1276.4859999999999,136,High Value
CUST-0875,2025-09-22,3,4292.88,1624.2,1430.96,101,Medium Value
CUST-0876,2025-03-06,4,1717.48,421.5,429.37,301,Low Value
CUST-0877,2025-12-16,6,5710.95,1593.54,951.8249999999999,16,High Value
CUST-0878,2025-08-24,5,7397.08,2043.0700000000002,1479.416,130,High Value
CUST-0879,2025-05-19,5,3630.62,1275.1899999999998,726.124,227,Medium Value
CUST-0880,2025-09-22,6,5854.98,2140.32,975.8299999999999,101,High Value
CUST-0881,2025-12-24,7,8504.99,2642.5599999999995,1214.9985714285715,8,High Value
CUST-0882,2025-11-02,8,6405.75,2390.89,800.71875,60,High Value
CUST-0883,2025-10-28,10,6674.32,1969.45,667.432,65,High Value
CUST-0884,2025-08-08,7,11053.23,4470.78,1579.032857142857,146,VIP
CUST-0885,2024-08-15,3,9869.369999999999,3415.26,3289.7899999999995,504,VIP
CUST-0886,2025-12-01,7,10669.6,3879.92,1524.2285714285715,31,VIP
CUST-0887,2025-02-20,4,7648.759999999999,2756.2,1912.1899999999998,315,High Value
CUST-0888,2024-05-12,2,438.69,124.96000000000001,219.345,599,Low Value
CUST-0889,2024-02-09,1,867.8,181.05,867.8,692,Low Value
CUST-0890,2025-11-17,6,4737.5199999999995,1382.24,789.5866666666666,45,Medium Value
CUST-0891,2024-07-20,1,40.95,17.44,40.95,530,Low Value
CUST-0892,2025-04-18,6,7345.860000000001,2613.88,1224.3100000000002,258,High Value
CUST-0893,2024-11-18,4,2271.46,568.72,567.865,409,Low Value
CUST-0894,2025-11-16,5,8399.86,2489.4700000000003,1679.9720000000002,46,High Value
CUST-0895,2023-11-29,2,643.77,181.76999999999998,321.885,764,Low Value
CUST-0896,2025-10-18,9,8947.8,2783.08,994.1999999999999,75,VIP
CUST-0897,2025-04-03,3,1418.3200000000002,541.8,472.77333333333337,273,Low Value
CUST-0898,2025-10-22,7,9164.5,3562.36,1309.2142857142858,71,VIP
CUST-0899,2025-12-27,6,8508.82,2903.38,1418.1366666666665,5,High Value
CUST-0900,2024-12-19,2,438.23,123.06,219.115,378,Low Value
CUST-0901,2025-11-03,7,7859.83,2758.0299999999997,1122.8328571428572,59,High Value
CUST-0902,2025-03-25,4,3710.67,1380.31,927.6675,282,Medium Value
CUST-0903,2025-09-08,6,7190.73,1519.07,1198.455,115,High Value
CUST-0904,2025-11-11,5,5876.38,2296.42,1175.276,51,High Value
CUST-0905,2025-11-08,6,12536.94,4225.72,2089.4900000000002,54,VIP
CUST-0906,2025-11-20,2,691.03,179.09,345.515,42,Low Value
CUST-0907,2025-09-21,4,2850.19,764.3500000000001,712.5475,102,Low Value
CUST-0908,2025-10-09,6,6432.81,2272.3199999999997,1072.135,84,High Value
CUST-0909,2025-07-28,4,4232.84,1057.76,1058.21,157,Medium Value
CUST-0910,2025-08-09,10,7014.14,2089.19,701.414,145,High Value
CUST-0911,2025-12-17,11,15526.49,5055.18,1411.499090909091,15,VIP
CUST-0912,2025-08-06,7,11919.11,4487.87,1702.73,148,VIP
CUST-0913,2025-08-01,2,1710.04,686.1899999999999,855.02,153,Low Value
CUST-0914,2025-10-03,4,2952.4500000000003,923.8199999999999,738.1125000000001,90,Medium Value
CUST-0915,2025-10-13,6,12875.34,3403.21,2145.89,80,VIP
CUST-0916,2025-06-22,4,1670.0099999999998,624.5500000000001,417.50249999999994,193,Low Value
CUST-0917,2025-08-24,12,11236.84,3365.99,936.4033333333333,130,VIP
CUST-0918,2025-11-21,7,5545.969999999999,2128.06,792.2814285714285,41,High Value
CUST-0919,2025-12-22,5,1237.58,437.02,247.516,10,Low Value
CUST-0920,2025-11-23,4,10468.630000000001,3516.97,2617.1575000000003,39,VIP
CUST-0921,2025-04-04,7,16136.09,5542.36,2305.155714285714,272,VIP
CUST-0922,2023-08-19,1,41.97,14.97,41.97,866,Low Value
CUST-0923,2025-12-31,4,4988.030000000001,1514.51,1247.0075000000002,1,Medium Value
CUST-0924,2025-01-29,4,2414.12,860.88,603.53,337,Low Value
CUST-0925,2024-12-27,2,1903.92,392.03999999999996,951.96,370,Low Value
CUST-0926,2024-09-11,3,760.0400000000001,234.26,253.3466666666667,477,Low Value
CUST-0927,2024-08-12,4,4414.82,1188.97,1103.705,507,Medium Value
CUST-0928,2025-12-06,5,14998.49,3578.58,2999.698,26,VIP
CUST-0929,2025-11-14,9,9447.39,2324.22,1049.71,48,VIP
CUST-0930,2025-10-18,5,15937.699999999999,5265.030000000001,3187.54,75,VIP
CUST-0931,2025-03-16,4,9563.35,2505.73,2390.8375,291,VIP
CUST-0932,2025-11-15,5,4589.7699999999995,1950.4199999999998,917.954,47,Medium Value
CUST-0933,2025-05-29,6,14539.97,4153.91,2423.3283333333334,217,VIP
CUST-0934,2025-02-17,8,7646.4400000000005,3057.08,955.8050000000001,318,High Value
CUST-0935,2024-09-25,4,5909.459999999999,1657.7300000000002,1477.3649999999998,463,High Value
CUST-0936,2025-11-20,6,11061.25,3810.92,1843.5416666666667,42,VIP
CUST-0937,2025-04-26,4,5472.5,1540.05,1368.125,250,High Value
CUST-0938,2025-12-18,6,1820.94,564.91,303.49,14,Low Value
CUST-0939,2025-05-03,5,6623.7699999999995,2273.64,1324.754,243,High Value
CUST-0940,2024-11-23,3,6347.01,1534.65,2115.67,404,High Value
CUST-0941,2025-09-10,4,7915.47,2327.92,1978.8675,113,High Value
CUST-0942,2025-01-05,3,2062.87,615.22,687.6233333333333,361,Low Value
CUST-0943,2024-10-04,3,2811.5699999999997,925.9499999999999,937.1899999999999,454,Low Value
CUST-0944,2025-12-14,9,22546.329999999998,6922.19,2505.1477777777777,18,VIP
CUST-0945,2025-09-15,6,10999.8,2766.87,1833.3,108,VIP
CUST-0946,2025-08-09,3,2781.59,1152.51,927.1966666666667,145,Low Value
CUST-0947,2025-06-06,6,9956.55,3935.8100000000004,1659.425,209,VIP
CUST-0948,2025-12-26,6,3155.25,786.58,525.875,6,Medium Value
CUST-0949,2023-06-01,2,1726.8600000000001,358.33000000000004,863.4300000000001,945,Low Value
CUST-0950,2025-11-04,3,2187.0299999999997,827.95,729.0099999999999,58,Low Value
CUST-0951,2025-06-28,6,8358.880000000001,2421.32,1393.1466666666668,187,High Value
CUST-0952,2025-04-22,6,6788.4800000000005,1657.3999999999999,1131.4133333333334,254,High Value
CUST-0953,2025-09-20,8,11968.02,3342.6,1496.0025,103,VIP
CUST-0954,2025-07-15,5,4987.36,1883.2500000000002,997.472,170,Medium Value
CUST-0955,2024-12-30,4,2128.23,553.0600000000001,532.0575,367,Low Value
CUST-0956,2025-01-06,5,10928.59,2954.83,2185.718,360,VIP
CUST-0957,2024-04-05,3,1234.78,382.82,411.5933333333333,636,Low Value
CUST-0958,2023-08-30,2,1554.2,513.37,777.1,855,Low Value
CUST-0959,2025-07-22,6,10186.52,2423.94,1697.7533333333333,163,VIP
CUST-0960,2023-12-21,2,2414.51,824.45,1207.255,742,Low Value
CUST-0961,2025-10-25,5,8240.62,3336.61,1648.1240000000003,68,High Value
CUST-0962,2025-08-07,5,3926.7599999999998,1240.02,785.352,147,Medium Value
CUST-0963,2025-10-09,5,3331.23,799.15,666.246,84,Medium Value
CUST-0964,2025-12-13,7,3247.06,1068.21,463.86571428571426,19,Medium Value
CUST-0965,2025-08-21,4,4610.3,1727.22,1152.575,133,Medium Value
CUST-0966,2024-01-30,4,2754.9,882.92,688.725,702,Low Value
CUST-0967,2024-12-29,4,8404.73,2913.67,2101.1825,368,High Value
CUST-0968,2025-06-29,1,2735.46,708.38,2735.46,186,Low Value
CUST-0969,2025-07-18,6,10637.34,3788.06,1772.89,167,VIP
CUST-0970,2025-10-18,6,1725.27,557.57,287.545,75,Low Value
CUST-0971,2025-06-18,5,2235.09,604.3199999999999,447.01800000000003,197,Low Value
CUST-0972,2024-09-03,2,4285.42,1264.3799999999999,2142.71,485,Medium Value
CUST-0973,2025-10-27,7,14791.67,4699.69,2113.095714285714,66,VIP
CUST-0974,2025-12-28,7,7770.73,2327.62,1110.1042857142857,4,High Value
CUST-0975,2024-08-11,4,927.08,250.98000000000002,231.77,508,Low Value
CUST-0976,2025-01-02,6,8860.03,2502.01,1476.6716666666669,364,High Value
CUST-0977,2025-05-27,4,3761.08,1419.3799999999999,940.27,219,Medium Value
CUST-0978,2025-07-03,6,3154.4300000000003,729.91,525.7383333333333,182,Medium Value
CUST-0979,2025-12-13,3,6278.38,1410.1200000000001,2092.7933333333335,19,High Value
CUST-0980,2025-03-21,6,8434.52,2315.71,1405.7533333333333,286,High Value
CUST-0981,2025-12-22,3,10680.9,2686.45,3560.2999999999997,10,VIP
CUST-0982,2025-08-29,5,10745.06,3418.24,2149.0119999999997,125,VIP
CUST-0983,2025-11-10,10,17744.769999999997,5805.219999999999,1774.4769999999996,52,VIP
CUST-0984,2025-08-30,4,2525.3599999999997,702.03,631.3399999999999,124,Low Value
CUST-0985,2025-02-28,3,3209.3199999999997,1305.28,1069.7733333333333,307,Medium Value
CUST-0986,2025-09-24,4,4598.8,1896.6399999999999,1149.7,99,Medium Value
CUST-0987,2025-12-11,10,15217.79,4441.45,1521.779,21,VIP
CUST-0988,2025-07-14,7,4599.26,1256.16,657.0371428571428,171,Medium Value
CUST-0989,2023-10-22,4,4328.02,1558.45,1082.005,802,Medium Value
CUST-0990,2025-08-16,5,10863.889999999998,3111.5600000000004,2172.7779999999993,138,VIP
CUST-0991,2025-05-25,5,8431.039999999999,2530.0699999999997,1686.2079999999999,221,High Value
CUST-0992,2025-07-08,8,14332.42,4119.47,1791.5525,177,VIP
CUST-0993,2025-09-20,7,9363.94,2345.06,1337.7057142857143,103,VIP
CUST-0994,2025-06-28,3,9969.81,3383.13,3323.27,187,VIP
CUST-0995,2024-04-13,4,5041.21,1153.16,1260.3025,628,Medium Value
CUST-0996,2025-12-31,4,10279.189999999999,3414.36,2569.7974999999997,1,VIP
CUST-0997,2025-07-11,5,8103.41,2743.01,1620.682,174,High Value
CUST-0998,2025-07-19,4,2325.24,703.74,581.31,166,Low Value
CUST-0999,2025-09-28,3,640.14,173.44,213.38,95,Low Value
CUST-1000,2025-09-03,4,3587.22,864.38,896.805,120,Medium Value
